card_id,note_id,deck_id,deck_name,front,back,tags,acronym,examples,port,protocol,type,queue,due,interval,factor,reps,lapses,created_at
"1729707107108","E*5g!rcYJ5_1","sy0-701-objective-5-2","5.2 Risk Management","M5-006: Which term best matches this Security+ statement: Each line in a Risk Register is called a Risk Indicator, which details the particular risk?
A: Risk Indicator
B: Accepting Risk
C: Recovery Point Objective
D: Risk Appetite",">> CORRECT: A | Risk Indicator

Risk Indicator ist der passende Security+-Begriff für diese Beschreibung: Each line in a Risk Register is called a Risk Indicator, which details the particular risk. Die anderen Optionen sind echte verwandte Begriffe, treffen diese Beschreibung aber nicht.

 

 Merkhilfe: Risk Register = Liste aller Risiken. Jede Zeile = ein Risk Indicator mit Details zum Risiko.","Risk Management Resilience and Recovery","","","","","0","0","1438","1","2500","0","0","1777740526670"
"1729707523667","xn/MaEmZ>9_2","sy0-701-objective-5-2","5.2 Risk Management","M5-011: Which term is a Qualitative description for readiness to take on a risk?
A: Annualized Loss Expectancy
B: Risk Appetite Posture
C: Risk Appetite
D: Avoiding Risk",">> CORRECT: B | Risk Appetite Posture

Risk Appetite Posture ist der passende Security+-Begriff für diese Beschreibung: A Risk Appetite Posture is a Qualitative description for readiness to take on a risk. Die anderen Optionen sind echte verwandte Begriffe, treffen diese Beschreibung aber nicht.

 

 Merkhilfe: Posture = Haltung. Expansive (aggressiv) vs. Conservative (vorsichtig) = qualitative Beschreibung.","Risk Management","","","","","0","0","1443","1","2500","0","0","1777740526670"
"1729708046154","py-nC[9{_b_2","sy0-701-objective-5-2","5.2 Risk Management","M5-013: Which term means taking the risk on?
A: Annualized Loss Expectancy
B: Accepting Risk
C: Risk Tolerance
D: Risk Appetite Posture",">> CORRECT: B | Accepting Risk

Accepting Risk ist der passende Security+-Begriff für diese Beschreibung: Accepting Risk means taking the risk on. Die anderen Optionen sind echte verwandte Begriffe, treffen diese Beschreibung aber nicht.

 

 Merkhilfe: Accept = akzeptieren. Risiko bewusst eingehen weil Kosten des Schutzes > potenzieller Schaden.","Risk Management","","","","","0","0","1445","1","2500","0","0","1777740526670"
"1729708108607","x!`j2]U6?~_2","sy0-701-objective-5-2","5.2 Risk Management","M5-014: Which term means to not take the risk on at all?
A: Avoiding Risk
B: Annualized Loss Expectancy
C: Risk Probability
D: Mean Time Between Failures",">> CORRECT: A | Avoiding Risk

Avoiding Risk ist der passende Security+-Begriff für diese Beschreibung: Avoiding Risk means to not take the risk on at all. Die anderen Optionen sind echte verwandte Begriffe, treffen diese Beschreibung aber nicht.

 

 Merkhilfe: Avoid = vermeiden. Risiko vollständig umgehen. Keine Nutzung = kein Risiko. Oft nicht praktikabel.","Risk Management","","","","","0","0","1447","1","2500","0","0","1777740526670"
"1729708541619","czwIjEL6pQ_2","sy0-701-objective-5-2","5.2 Risk Management","M5-015: Which term is the point that defines what ""operational"" means during recovery?
A: Risk Appetite
B: Single-Loss Expectancy
C: Mean Time Between Failures
D: Recovery Point Objective",">> CORRECT: D | Recovery Point Objective

Recovery Point Objective ist der passende Security+-Begriff für diese Beschreibung: The Recovery Point Objective is the point that defines what ""operational"" means during recovery. Die anderen Optionen sind echte verwandte Begriffe, treffen diese Beschreibung aber nicht.

 

 Merkhilfe: RPO = wie alt dürfen Daten bei Recovery sein? RPO=4h → max. 4h alte Daten akzeptabel.","Risk Management","","","","","0","0","1455","1","2500","0","0","1777740526670"
"1729708787931","dfMI.k?XSd_2","sy0-701-objective-5-2","5.2 Risk Management","M5-016: Which term is the estimated time that the system will run before there is an outage?
A: Annualized Loss Expectancy
B: Risk Indicator
C: Risk Probability
D: Mean Time Between Failures",">> CORRECT: D | Mean Time Between Failures

Mean Time Between Failures ist der passende Security+-Begriff für diese Beschreibung: Mean Time Between Failures is the estimated time that the system will run before there is an outage. Die anderen Optionen sind echte verwandte Begriffe, treffen diese Beschreibung aber nicht.

 

 Merkhilfe: MTBF = durchschnittliche Zeit zwischen Ausfällen. MTBF hoch = zuverlässiges System.","Risk Management","","","","","0","0","1461","1","2500","0","0","1777740526670"
"1729709419932","GRN_!+N4A+_2","sy0-701-objective-5-3","5.3 Third-party Risk","M5-017: Which term describes the process of investigating and getting more information about a company before deciding to do business with them?
A: Master Service Agreement
B: Single-Loss Expectancy
C: Due Diligence
D: Blue Team",">> CORRECT: C | Due Diligence

Due Diligence ist der passende Security+-Begriff für diese Beschreibung: Due Diligence describes the process of investigating and getting more information about a company before deciding to do business with them. Die anderen Optionen sind echte verwandte Begriffe, treffen diese Beschreibung aber nicht.

 

 Merkhilfe: Due Diligence = Sorgfaltspflicht. Vor Partnerschaft: Sicherheitspraktiken des Partners gründlich prüfen.","Third-Party Risk","","","","","0","0","1471","1","2500","0","0","1777740526670"
"1729710310793","O2Yv_m6Bum_3","sy0-701-objective-5-3","5.3 Third-party Risk","M5-018: Which term is a legal contract that sets the terms between both organizations, including a framework that can be used for additional work that might occur in the future?
A: Due Diligence
B: Risk Appetite Posture
C: Red Team
D: Master Service Agreement",">> CORRECT: D | Master Service Agreement

Master Service Agreement ist der passende Security+-Begriff für diese Beschreibung: A Master Service Agreement is a legal contract that sets the terms between both organizations, including a framework that can be used for additional work that might occur in the future. Die anderen Optionen sind echte verwandte Begriffe, treffen diese Beschreibung aber nicht.

 

 Merkhilfe: MSA = Rahmenvertrag. Legt Grundbedingungen fest, weitere SOWs können darauf aufgebaut werden.","Third-Party Risk","","","","","0","0","1482","1","2500","0","0","1777740526670"
"1729783659515","HE%7BT9`K=_2","sy0-701-objective-5-4","5.4 Security Compliance","M5-019: Which term means meeting the requirements of one or more standards?
A: Data Subject
B: Data Inventory
C: Central Compliance Officer
D: Compliance",">> CORRECT: D | Compliance

Compliance ist der passende Security+-Begriff für diese Beschreibung: Compliance means meeting the requirements of one or more standards. Die anderen Optionen sind echte verwandte Begriffe, treffen diese Beschreibung aber nicht.

 

 Merkhilfe: Compliance = Einhaltung. Regelkonform sein. Nicht-Compliance = Strafen, Bußgelder, Reputationsverlust.","Security Compliance","","","","","0","0","1490","1","2500","0","0","1777740526670"
"1729783723324","OD((Ya3fuU_1","sy0-701-objective-5-4","5.4 Security Compliance","M5-020: Which description matches the CCO?
A: Data Inventory
B: Central Compliance Officer
C: Data Subject
D: Compliance",">> CORRECT: B | Central Compliance Officer

Central Compliance Officer ist der passende Security+-Begriff für diese Beschreibung: The CCO is the Central Compliance Officer. Die anderen Optionen sind echte verwandte Begriffe, treffen diese Beschreibung aber nicht.

 

 Merkhilfe: CCO = Chef der Compliance. Verantwortlich dass das Unternehmen alle regulatorischen Anforderungen erfüllt.","Security Compliance","","","","","0","0","1492","1","2500","0","0","1777740526670"
"1729783769844","xa=Yz^0$;(_2","sy0-701-objective-5-4","5.4 Security Compliance","M5-021: Which term is responsible for making sure that the entire organization is complying with any applicable requirements, as well as informing others of the compliance status?
A: Data Subject
B: Compliance
C: Central Compliance Officer
D: Data Inventory",">> CORRECT: C | Central Compliance Officer

Central Compliance Officer ist der passende Security+-Begriff für diese Beschreibung: The Central Compliance Officer is responsible for making sure that the entire organization is complying with any applicable requirements, as well as informing others of the compliance status. Die anderen Optionen sind echte verwandte Begriffe, treffen diese Beschreibung aber nicht.

 

 Merkhilfe: CCO stellt Compliance sicher und berichtet dem Board. Bindeglied zwischen IT-Sicherheit und Regulatoren.","Security Compliance","","","","","0","0","1493","1","2500","0","0","1777740526670"
"1729784557847","HZ+C.Rk-SI_2","sy0-701-objective-5-4","5.4 Security Compliance","M5-022: Which term is defined by the GDPR as information relating to an identified or identifiable natural person?
A: Central Compliance Officer
B: Data Subject
C: Compliance
D: Data Inventory",">> CORRECT: B | Data Subject

Data Subject ist der passende Security+-Begriff für diese Beschreibung: A Data Subject is defined by the GDPR as information relating to an identified or identifiable natural person. Die anderen Optionen sind echte verwandte Begriffe, treffen diese Beschreibung aber nicht.

 

 Merkhilfe: Data Subject = betroffene Person (DSGVO). Wer identifizierbar ist, hat Rechte: Auskunft, Löschung, Korrektur.","Security Compliance","","","","","0","0","1499","1","2500","0","0","1777740526670"
"1729784627980","KE/UqB<vmA_2","sy0-701-objective-5-4","5.4 Security Compliance","M5-023: Which term is a listing of all of the data that this company collects and stores?
A: Data Subject
B: Central Compliance Officer
C: Data Inventory
D: Compliance",">> CORRECT: C | Data Inventory

Data Inventory ist der passende Security+-Begriff für diese Beschreibung: The Data Inventory is a listing of all of the data that this company collects and stores. Die anderen Optionen sind echte verwandte Begriffe, treffen diese Beschreibung aber nicht.

 

 Merkhilfe: Data Inventory = Datenkatalog. Was speichern wir? Wo? Wer hat Zugriff? Pflicht bei der DSGVO.","Security Compliance","","","","","0","0","1500","1","2500","0","0","1777740526670"
"1729785415964","hL0qk^tBGD_2","sy0-701-objective-5-5","5.5 Audits and Assessments","M5-025: Which term is an opinion of truth that is associated with the results of an audit?
A: Active Reconnaissance
B: Attestation
C: Audit Committee
D: Red Team",">> CORRECT: B | Attestation

Attestation ist der passende Security+-Begriff für diese Beschreibung: Attestation is an opinion of truth that is associated with the results of an audit. Die anderen Optionen sind echte verwandte Begriffe, treffen diese Beschreibung aber nicht.

 

 Merkhilfe: Attestation = Bestätigung. Prüfer bestätigt: 'Das Ergebnis ist wahr und korrekt.' Offizielles Statement.","Audits and Assessments","","","","","0","0","1503","1","2500","0","0","1777740526670"
"1729785486403","bsQ]Hl-[*v_1","sy0-701-objective-5-5","5.5 Audits and Assessments","M5-024: Which term is a group that is responsible for all of the risk management associated with an organization, as well as starting and stopping any internal audits.?
A: Blue Team
B: Partially Known Environment
C: Red Team
D: Audit Committee",">> CORRECT: D | Audit Committee

Audit Committee ist der passende Security+-Begriff für diese Beschreibung: An Audit Committee is a group that is responsible for all of the risk management associated with an organization, as well as starting and stopping any internal audits.. Die anderen Optionen sind echte verwandte Begriffe, treffen diese Beschreibung aber nicht.

 

 Merkhilfe: Audit Committee = Prüfungsausschuss. Interne Kontrollinstanz im Board. Startet/stoppt Audits.","Audits and Assessments","","","","","0","0","1505","1","2500","0","0","1777740526670"
"1729785782984","HRXN)Si:wW_1","sy0-701-objective-5-5","5.5 Audits and Assessments","M5-028: Which term are the actors in a penetration test which are trying to breach the defenses?
A: Active Reconnaissance
B: Attestation
C: Red Team
D: Blue Team",">> CORRECT: C | Red Team

Red Team ist der passende Security+-Begriff für diese Beschreibung: The Red Team are the actors in a penetration test which are trying to breach the defenses. Die anderen Optionen sind echte verwandte Begriffe, treffen diese Beschreibung aber nicht.

 

 Merkhilfe: Red Team = Angreifer. Simuliert echte Angriffe um Lücken zu finden. Rot = Angreifer-Farbe.","Audits and Assessments","","","","","0","0","1509","1","2500","0","0","1777740526670"
"1729785809766","c_g=YuTYO&_1","sy0-701-objective-5-5","5.5 Audits and Assessments","M5-030: Which term are the actors in a penetration test which are trying to defend against attack?
A: Attestation
B: Active Reconnaissance
C: Known Environment
D: Blue Team",">> CORRECT: D | Blue Team

Blue Team ist der passende Security+-Begriff für diese Beschreibung: The Blue Team are the actors in a penetration test which are trying to defend against attack. Die anderen Optionen sind echte verwandte Begriffe, treffen diese Beschreibung aber nicht.

 

 Merkhilfe: Blue Team = Verteidiger. Erkennt und verhindert Angriffe. Blau = Verteidigungs-Farbe.","Audits and Assessments","","","","","0","0","1510","1","2500","0","0","1777740526670"
"1729785886535","LtNM^w4EV|_2","sy0-701-objective-5-5","5.5 Audits and Assessments","M5-029: Which term is the full details of all the systems which are part of a Penetration Test?
A: Attestation
B: Blue Team
C: Anomalous Behavior
D: Known Environment",">> CORRECT: D | Known Environment

Known Environment ist der passende Security+-Begriff für diese Beschreibung: A Known Environment is the full details of all the systems which are part of a Penetration Test. Die anderen Optionen sind echte verwandte Begriffe, treffen diese Beschreibung aber nicht.

 

 Merkhilfe: Known Environment = White Box. Tester hat alle Details. Full Knowledge Penetration Test.","Audits and Assessments","","","","","0","0","1512","1","2500","0","0","1777740526670"
"1729785920415","B[qP>qpipT_1","sy0-701-objective-5-5","5.5 Audits and Assessments","M5-026: Which term is when a penetration tester is only given some of the information about the systems involved with the test?
A: Passive Reconnaissance
B: Anomalous Behavior
C: Blue Team
D: Partially Known Environment",">> CORRECT: D | Partially Known Environment

Partially Known Environment ist der passende Security+-Begriff für diese Beschreibung: Partially Known Environment is when a penetration tester is only given some of the information about the systems involved with the test. Die anderen Optionen sind echte verwandte Begriffe, treffen diese Beschreibung aber nicht.

 

 Merkhilfe: Partially Known = Gray Box. Tester bekommt teilweise Info. Realistischer als White Box Test.","Audits and Assessments Security Monitoring","","","","","0","0","1513","1","2500","0","0","1777740526670"
"1729786008395","tcmBhjQ1:%_2","sy0-701-objective-5-5","5.5 Audits and Assessments","M5-031: Which term refers to gathering information from sources not directly connected to the target network?
A: Audit Committee
B: Partially Known Environment
C: Passive Reconnaissance
D: Attestation",">> CORRECT: C | Passive Reconnaissance

Passive Reconnaissance ist der passende Security+-Begriff für diese Beschreibung: Passive Reconnaissance refers to gathering information from sources not directly connected to the target network. Die anderen Optionen sind echte verwandte Begriffe, treffen diese Beschreibung aber nicht.

 

 Merkhilfe: Passiv = kein Kontakt mit Ziel. OSINT, LinkedIn, Google. Keine Spuren hinterlassen.","Audits and Assessments","","","","","0","0","1515","1","2500","0","0","1777740526670"
"1729786075246","Dj{_S93<qT_2","sy0-701-objective-5-5","5.5 Audits and Assessments","M5-027: Which term is when an attacker goes into the network to gain information, risking exposure?
A: Active Reconnaissance
B: Attestation
C: Passive Reconnaissance
D: Partially Known Environment",">> CORRECT: A | Active Reconnaissance

Active Reconnaissance ist der passende Security+-Begriff für diese Beschreibung: Active Reconnaissance is when an attacker goes into the network to gain information, risking exposure. Die anderen Optionen sind echte verwandte Begriffe, treffen diese Beschreibung aber nicht.

 

 Merkhilfe: Aktiv = Kontakt mit Ziel. Port-Scan, Ping. Hinterlässt Spuren → Risiko der Entdeckung.","Audits and Assessments","","","","","0","0","1516","1","2500","0","0","1777740526670"
"1729786475642","x.Ud4L6z%d_2","sy0-701-objective-5-6","5.6 Security Awareness","M5-032: Which term is behavior that is out of the norm for a particular user, device, system, etc?
A: Passive Reconnaissance
B: Red Team
C: Anomalous Behavior
D: Attestation",">> CORRECT: C | Anomalous Behavior

Anomalous Behavior ist der passende Security+-Begriff für diese Beschreibung: Anomalous Behavior is behavior that is out of the norm for a particular user, device, system, etc. Die anderen Optionen sind echte verwandte Begriffe, treffen diese Beschreibung aber nicht.

 

 Merkhilfe: Anomalie = Ausreißer. Abweichung vom normalen Muster = Hinweis auf Kompromittierung oder Insider-Threat.","Security Awareness Security Monitoring","","","","","0","0","1519","1","2500","0","0","1777740526670"
"1729786793022","wg41l[elx>_2","sy0-701-objective-5-6","5.6 Security Awareness","M5-033: Which term is responsible for creating and presenting IT security materials?
A: Known Environment
B: Security Awareness Team
C: Risk Tolerance
D: Sarbanes-Oxley Act",">> CORRECT: B | Security Awareness Team

Security Awareness Team ist der passende Security+-Begriff für diese Beschreibung: The Security Awareness Team is responsible for creating and presenting IT security materials. Die anderen Optionen sind echte verwandte Begriffe, treffen diese Beschreibung aber nicht.

 

 Merkhilfe: Security Awareness = Schulungs-Team. Erstellt Phishing-Simulationen, Trainings, Awareness-Kampagnen.","Security Awareness Risk Management","","","","","0","0","1526","1","2500","0","0","1777740526670"
"1772576356263","d-!dz_P(@.","1773008953575","01_General_Security_Concepts","64: Valerie's organization has deployed a zero-trust solution, and Valerie receives an authentication prompt when she is attempting to access a file server. What component of the zero-trust architecture is she interacting with?
A: A policy enforcement point
B: A policy administrator
C: The policy engine
D: The trust manager",">> CORRECT: A | Valerie interagiert mit einem PEP (Policy Enforcement Point). Der PEP ist die Komponente, die den Zugang zu Ressourcen kontrolliert und Anfragen an die Policy Engine weiterleitet.

 

 Merkhilfe: PEP = ""Türsteher"" der Zero-Trust-Architektur. Er lässt niemanden durch, ohne vorher die Policy Engine zu fragen. Policy Administrator konfiguriert, Policy Engine entscheidet, PEP setzt durch. Trust Manager ist kein typisches ZT-Konzept.","Identity and Access Management","","","","","2","2","20603","3","4831","17","11","1775943217105"
"1772576382622","x0Nt]B:X_/","1773008953575","01_General_Security_Concepts","66: Quentin wants to deploy a single sign-on system to allow his users to log in to cloud services. Which of the following technologies is he most likely to deploy?
A: OpenID
B: Kerberos
C: LDAP
D: TACACS+",">> CORRECT: A | OpenID ist ein offener Standard für dezentrale Authentifizierung, der von vielen Cloud-Anbietern genutzt wird.

 

 Merkhilfe: OpenID = ""Open"" → Cloud/Internet. Kerberos = On-Premises (Windows AD). LDAP (Lightweight Directory Access Protocol) = Verzeichnisdienst (On-Prem). TACACS+ (Terminal Access Controller Access-Control System Plus) = Netzwerkgeräte-Authentifizierung (On-Prem).","Identity and Access Management Architecture Models","","","","","2","2","20609","27","533","2","0","1775943217105"
"1772576410584","haQG~tqao>","1773008953575","01_General_Security_Concepts","68: What important encryption feature is not supported by symmetric encryption?
A: Confidentiality
B: Integrity
C: Nonrepudiation
D: Authentication",">> CORRECT: C | Symmetrische Verschlüsselung unterstützt keine Nichtabstreitbarkeit (Nonrepudiation), da beide Parteien denselben Schlüssel besitzen.

 

 Merkhilfe: Nonrepudiation = ""Ich kann nicht leugnen, dass ICH das war."" Bei symmetrischer Verschlüsselung teilen sich beide den gleichen Schlüssel → keiner kann beweisen, WER von beiden die Nachricht geschickt hat. Nur asymmetrische Verschlüsselung (mit privatem Schlüssel) ermöglicht das.","Cryptographic Solutions Identity and Access Management","","","","","2","2","20609","27","533","2","0","1775943217105"
"1772576473178","J|xas~+`Bi","1773008953575","01_General_Security_Concepts","71: Amanda's organization wants to use a decentralized blockchain to store data. Which of the following is true about a decentralized blockchain?
A: No individual or group controls the blockchain.
B: Only cryptocurrency-related data can be stored in a blockchain.
C: Blockchain data can be changed after being stored by the original submitter.
D: Blockchain ledgers are stored on central servers chosen by regular elections among blockchain participants.",">> CORRECT: A | In einer dezentralisierten Blockchain kontrolliert keine einzelne Person oder Gruppe die Blockchain.

 

 Merkhilfe: Dezentral = niemand hat die Kontrolle. Blockchains können viele Datentypen speichern (nicht nur Kryptowährungen). Daten sind unveränderlich (immutable) nach dem Speichern. Ledger werden auf allen Teilnehmer-Nodes gespeichert, nicht auf zentralen Servern.","Cryptographic Solutions","","","","","2","2","20678","71","500","3","0","1775943217105"
"1772576852434","d?AJ#00NIk","1773008953575","01_General_Security_Concepts","72: What role does a subordinate CA have in a CA hierarchy?
A: Subordinate CAs issue certificates based on subdomains.
B: Subordinate CAs provide control over certificate issuance while avoiding the cost of being a root CA.
C: Subordinate CAs validate root CA activities to ensure auditability.
D: Subordinate CAs review certificate signing requests before forwarding them to the root CA.",">> CORRECT: B | Subordinate CAs (Certificate Authorities) vermeiden die Kosten einer Root CA (Certificate Authority) und ermöglichen gleichzeitig Kontrolle über die Zertifikatsausstellung.

 

 Merkhilfe: Root CA = Tresor im Bunker (offline, teuer). Subordinate CA = Filialen, die im Auftrag der Zentrale Zertifikate ausstellen. Sie unterstützen verschiedene Zertifikatstypen wie SSL (Secure Sockets Layer) und S/MIME (Secure/Multipurpose Internet Mail Extensions).","Cryptographic Solutions","","","","","2","2","20612","11","500","6","2","1775943217105"
"1772576869480","M~hA5Wo[/+","1773008953575","01_General_Security_Concepts","78: Skip wants to implement a deterrent (Abschreckend) control to prevent physical security issues for his organization. Which of the following controls should he select?
A: A fence
B: A generator
C: Access badges
D: A camera system",">> CORRECT: A | Ein Zaun (Fence) ist eine abschreckende (deterrent) Kontrollmaßnahme, die potenzielle Eindringlinge entmutigt.

 

 Merkhilfe: Deterrent = Abschreckung. Ein Zaun sagt: ""Hier kommt man nicht einfach rein."" Generator = Verfügbarkeitskontrolle. Access Badges = präventive Kontrolle. Kamera = detektive Kontrolle (erkennt, schreckt aber auch ab – primär jedoch detektiv).","Security Controls","","","","","2","2","20608","7","1600","6","4","1775943217105"
"1772576883873","o7Xr;[y8Qe","1773008953575","01_General_Security_Concepts","79: What holds the position of the root of trust in a certificate chain?
A: A hardened hardware device
B: A TPM
C: A root certificate
D: A wildcard certificate",">> CORRECT: C | Das Root-Zertifikat ist die Vertrauensgrundlage (Root of Trust) in einer Zertifikatskette.

 

 Merkhilfe: Zertifikatskette: Root CA (Certificate Authority) → Subordinate CA → Server-/Clientzertifikate. Das Root-Zertifikat steht an der Spitze. TPM (Trusted Platform Module) = Hardware-Chip. HSM (Hardware Security Module) = kryptografisches Hardwaremodul. Wildcard-Zertifikat = *.domain.com.","Cryptographic Solutions","","","","","2","2","20608","5","1067","4","2","1775943217105"
"1772576902230","i`K&?zI<m|","1773008953575","01_General_Security_Concepts","80: Jill needs to explain the concept of open public ledgers to her organization as management wants to adopt a blockchain-based system. What should she tell them about access to the ledger (Transaktionsregister)?
A: Members must be added by a vote of all current members.
B: Anyone can join at any time.
C: Members must be added by a vote of more than 51 percent of current members.
D: Ledgers are public but membership is private and controlled by the creator of the ledger.",">> CORRECT: B | Per Definition sind offene öffentliche Ledger offen und öffentlich – jeder kann jederzeit beitreten.

 

 Merkhilfe: ""Open Public"" = offen + öffentlich = jeder kann beitreten. Kein Voting nötig, keine Mitgliedschaftskontrolle. Private/Permissioned Blockchains dagegen beschränken den Zugang.","Identity and Access Management Architecture Models","","","","","2","2","20607","41","533","2","0","1775943217105"
"1772576924487","Ib8H~$Ejy$","1773008953575","01_General_Security_Concepts","91: The web server that Angela's organization manages was recently compromised and the SSL certificate's private key was accessed by attackers. Angela's team has completed remediation and has created a new CSR including a new private key that they have secured. What type of control best describes the creation of a new key and certificate in this circumstance?
A: Corrective
B: Compensating
C: Deterrent
D: Detective",">> CORRECT: A | Das Erstellen eines neuen Schlüssels und Zertifikats nach einer Kompromittierung ist eine korrektive (corrective) Kontrollmaßnahme.

 

 Merkhilfe: Corrective = behebt ein Problem NACH dem Vorfall. Angelas Team reagiert auf die Kompromittierung, indem sie den Schaden reparieren. Preventive = vorher verhindern. Detective = erkennen. Compensating = alternative Kontrolle.","Cryptographic Solutions","","","","","2","2","20607","5","1067","4","2","1775943217105"
"1772576942307","d%>^/9,jm4","1773008953575","01_General_Security_Concepts","95: What operating system is commonly associated with secure enclaves?
A: Windows
B: iOS
C: Linux
D: Android",">> CORRECT: B | iOS ist am häufigsten mit Secure Enclaves assoziiert.

 

 Merkhilfe: Apple hat den SEP (Secure Enclave Processor) in iOS-Geräten eingeführt – für Touch ID, Face ID und Apple Pay. Die Secure Enclave ist ein hardware-isolierter Bereich im Prozessor, der kryptografische Schlüssel und biometrische Daten schützt, selbst wenn das OS (Operating System) kompromittiert wird.","Security Techniques","","","","","2","2","20604","39","533","2","0","1775943217105"
"1772576990007","K>WX3/P$nJ","1773008953575","01_General_Security_Concepts","97: Christina wants to implement access badges printed with picture IDs for her organization but she wants to use a wireless reader. What access badge technology is commonly implemented in scenarios like this?
A: Wi-Fi-enabled access badges
B: RFID access badges
C: Bluetooth-enabled access badges
D: NFC access badges",">> CORRECT: B | RFID (Radio-Frequency Identification) Badges sind die am häufigsten implementierte drahtlose Ausweistechnologie.

 

 Merkhilfe: RFID = Standard für kontaktlose Zugangsausweise in Unternehmen. NFC (Near Field Communication) ist eine Unterart von RFID mit kürzerer Reichweite, aber weniger verbreitet für Zugangskontrollen. Wi-Fi und Bluetooth werden typischerweise nicht für Zugangsbadges verwendet.","Security Controls Security Monitoring","","","","","2","2","20607","16","800","3","1","1775943217105"
"1772577707360","N0n1y:Q<=4","1773008953575","01_General_Security_Concepts","99: Which of the following is not a common factor in adaptive authentication for zero trust?
A: Where the user is logging in from
B: Whether the user has logged in recently from another device
C: What device the user is logging in from
D: If the device is configured correctly",">> CORRECT: B | ""Ob der Benutzer sich kürzlich von einem anderen Gerät eingeloggt hat"" ist KEIN typischer Faktor der adaptiven Authentifizierung.

 

 Merkhilfe: Adaptive Auth prüft: WO (Geolocation/IP (Internet Protocol)), WAS (bekanntes Gerät?), WANN (ungewöhnliche Uhrzeit?), WIE (Verhaltensmuster). ""Kürzlich von anderem Gerät eingeloggt"" ist kein Standard-Risikosignal in Zero-Trust-Umgebungen.","Architecture Models Identity and Access Management","","","","","2","2","20615","8","2901","4","1","1775943217105"
"1772577720165","B+m}&DYI`Q","1773008953575","01_General_Security_Concepts","103: Rachel wants to select an obfuscation method that will allow her customer service representatives to validate customer identities without providing full access to customer data. What should she select?
A: Tokenization
B: Data masking
C: Steganography
D: Hashing",">> CORRECT: B | Data Masking verbirgt Teile von Daten (z.B. **** 1234) und ermöglicht so Validierung ohne vollen Datenzugriff.

 

 Merkhilfe: Masking = ""Maske"" → Teile werden verdeckt, aber der Rest bleibt sichtbar. Tokenization ersetzt Daten komplett durch Token. Steganography versteckt Daten in anderen Daten. Hashing ist eine Einwegfunktion ohne Rückgewinnung.","Cryptographic Solutions","","","","","2","2","20610","5","4978","12","6","1775943217105"
"1772577736023","w#KBH:Oetk","1773008953575","01_General_Security_Concepts","106: How many keypairs are required for four individuals to communicate securely using asymmetric encryption?
A: 1
B: 4
C: 8
D: 12",">> CORRECT: B | 4 Schlüsselpaare sind erforderlich – bei asymmetrischer Verschlüsselung braucht jede Person genau ein Schlüsselpaar.

 

 Merkhilfe: Asymmetrisch: Jeder hat 1 Paar (Public + Private Key). 4 Personen = 4 Paare. Vergleich symmetrisch: n×(n-1)/2 = 4×3/2 = 6 Schlüssel nötig. Asymmetrisch skaliert besser!","Cryptographic Solutions","","","","","2","2","20607","3","1067","4","2","1775943217105"
"1772577751989","kkyk]yfn8]","1773008953575","01_General_Security_Concepts","107: Michelle wants to store secrets for her organization in a cloud service. She wants to ensure the greatest level of security and is willing to spend more money to provide that security. What solution should she look for?
A: A shared cloud TPM
B: A shared cloud HSM
C: A dedicated hardware cloud TPM
D: A dedicated hardware cloud HSM",">> CORRECT: D | Ein dediziertes Hardware Cloud HSM (Hardware Security Module) bietet die höchste Sicherheitsstufe für das Speichern von Secrets.

 

 Merkhilfe: Dediziert > Shared (keine Mitnutzer). HSM > TPM (Trusted Platform Module) (HSM = Enterprise-Tresor, TPM = Gerätechip). Shared = Multi-Tenant → geringere Sicherheit. TPM ist für einzelne Geräte, nicht für Cloud-Workloads.","Cryptographic Solutions","","","","","2","2","20602","3","1067","4","2","1775943217105"
"1772577765991","gk*t7{-Dh>","1773008953575","01_General_Security_Concepts","109: What information is necessary for a certificate to be identified properly in an OCSP request?
A: The domain name
B: The original requestor's name
C: The certificate's serial number
D: The identifier for the open public ledger entry",">> CORRECT: C | Die Seriennummer des Zertifikats wird für OCSP (Online Certificate Status Protocol)-Anfragen benötigt.

 

 Merkhilfe: OCSP prüft: ""Ist dieses Zertifikat widerrufen?"" → braucht die eindeutige Seriennummer der CA (Certificate Authority). Domainname ist nicht eindeutig (mehrere Zertifikate möglich). Antragstellername ist irrelevant. Public Ledger = Blockchain-Konzept.","Cryptographic Solutions","","","","","2","2","20625","19","2027","3","0","1775943217105"
"1772577788201","-{XVv=Brs","1773008953575","01_General_Security_Concepts","114: Gary is preparing change management documentation for an application restart after patching. What step should immediately follow the application restart?
A: Validation testing
B: Documenting the change occurred
C: Updating version control
D: Vulnerability scanning",">> CORRECT: A | Validierungstests sollten unmittelbar nach dem Neustart der Anwendung durchgeführt werden.

 

 Merkhilfe: Reihenfolge: Planen → Patch installieren → Neustart → Validieren → Dokumentieren → Ticket schließen. Erst prüfen, ob alles funktioniert, dann dokumentieren.","Change Management","","","","","2","2","20608","1","5000","15","10","1775943217105"
